dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_FFoQSI_1	DC18-01	food	dairy	milk	milk		NF	AUT	SAMN36689939	SRR25395301		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	18027299142	121815794	50	151.0	147.9881923	151.0	4257	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-02	food	dairy	whey	whey		F	AUT	SAMN36689940	SRR25395300		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	17373668648	118824688	50	151.0	146.2126174	151.0	3570	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-032	food	dairy	cheese_brine	brine		NF	AUT	SAMN36689941	SRR25395299		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	3798678682	26351662	50	151.0	144.1532865	151.0	21334	4	5	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-04-AC	food	dairy	cheese	fresh_cheese_a_core		F	AUT	SAMN36690157	SRR25394883		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	17818748134	120598978	50	151.0	147.7520658	151.0	1254	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-04-AR	food	dairy	cheese	fresh_cheese_a_rind		F	AUT	SAMN36690158	SRR25394882		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	20665170435	139768064	50	151.0	147.8533067	151.0	1237	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-04-BC	food	dairy	cheese	fresh_cheese_b_core		F	AUT	SAMN36690159	SRR25394881		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	14032828687	95525324	50	151.0	146.9016602	151.0	1237	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-04-BR	food	dairy	cheese	fresh_cheese_b_rind		F	AUT	SAMN36690160	SRR25394880		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	10/9/2020	17051896232	115314902	50	151.0	147.8724426	151.0	1265	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-F-AC	food	dairy	cheese	ripened_cheese_a_core		F	AUT	SAMN36690467	SRR25395111		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	12/4/2020	21249342315	143756032	50	151.0	147.8153092	151.0	1446	2	1	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-F-AR	food	dairy	cheese	ripened_cheese_a_rind		F	AUT	SAMN36690468	SRR25395110		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	12/4/2020	18995694422	128555522	50	151.0	147.7625708	151.0	5529	3	6	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_1	DC18-F-BC	food	dairy	cheese	ripened_cheese_b_core		F	AUT	SAMN36690469	SRR25395109		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit	12/4/2020	20591447913	139614742	50	151.0	147.4876336	151.0	1983	3	0	0	0	no	Niccolò_Carlino
