dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
WalshL_xxxx	A10	food	dairy	kefir	milk_kefir		F	IRL	ERS16281907	ERR11865276		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		675779556	4562343	75	151.0	148.2262765	151.0	2209	1	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	A11	food	dairy	kefir	milk_kefir		F	IRL	ERS16281908	ERR11865277		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		663277541	4468906	75	151.0	148.3718949	151.0	1635	1	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	A12	food	dairy	kefir	milk_kefir		F	IRL	ERS16281909	ERR11865278		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		733783543	5034658	75	150.0	145.5558019	151.0	2178	3	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	A6	food	dairy	kefir	milk_kefir		F	CHN	ERS16281915	ERR11865284		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		637186370	4338293	75	151.0	147.2316974	151.0	2514	3	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	A7	food	dairy	kefir	milk_kefir		F	CHN	ERS16281916	ERR11865285		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		681951428	4606223	75	151.0	148.0842183	151.0	2746	2	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	A8	food	dairy	kefir	milk_kefir		F	CHN	ERS16281917	ERR11865286		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		667813548	4520007	75	151.0	147.599254	151.0	2666	0	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	A9	food	dairy	kefir	milk_kefir		F	CHN	ERS16281918	ERR11865287		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		670339834	4549180	75	151.0	147.1976921	151.0	2995	1	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	B1	food	dairy	kefir	milk_kefir		F	IRL	ERS16281922	ERR11865291		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		661047246	4476053	75	151.0	147.4308597	151.0	2014	2	2	0	0	no	Niccolò_Carlino
WalshL_xxxx	B10	food	dairy	kefir	milk_kefir		F	IRL	ERS16281919	ERR11865288		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		524868188	3522676	75	151.0	148.8658806	151.0	1682	1	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	B11	food	dairy	kefir	milk_kefir		F	IRL	ERS16281920	ERR11865289		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		547948997	3808736	75	150.0	143.7551504	151.0	1317	1	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	B12	food	dairy	kefir	milk_kefir		F	IRL	ERS16281921	ERR11865290		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		691890018	4652073	75	151.0	148.536764	151.0	2985	4	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	B2	food	dairy	kefir	milk_kefir		F	BEL	ERS16281923	ERR11865292		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		711835061	4818530	75	151.0	147.9485109	151.0	2563	1	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	B3	food	dairy	kefir	milk_kefir		F	BEL	ERS16281924	ERR11865293		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		717353792	4851024	75	151.0	148.0407046	151.0	2741	0	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	B4	food	dairy	kefir	milk_kefir		F	BEL	ERS16281925	ERR11865294		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		576890283	3892176	75	151.0	147.8271263	151.0	3151	3	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	B5	food	dairy	kefir	milk_kefir		F	BEL	ERS16281926	ERR11865295		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		539041198	3616422	75	151.0	148.6840914	151.0	2171	1	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	B6	food	dairy	kefir	milk_kefir		F	GRC	ERS16281927	ERR11865296		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		571542992	3850237	75	151.0	148.4884539	151.0	1936	0	2	0	0	no	Niccolò_Carlino
WalshL_xxxx	B7	food	dairy	kefir	milk_kefir		F	GRC	ERS16281928	ERR11865297		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		589042757	4005130	75	151.0	147.4118245	151.0	1623	1	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	B8	food	dairy	kefir	milk_kefir		F	GRC	ERS16281929	ERR11865298		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		644541911	4430285	75	150.0	145.2831076	151.0	3265	0	2	0	0	no	Niccolò_Carlino
WalshL_xxxx	B9	food	dairy	kefir	milk_kefir		F	GRC	ERS16281930	ERR11865299		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		734734497	4951886	75	151.0	148.1728292	151.0	2354	2	2	0	0	no	Niccolò_Carlino
WalshL_xxxx	C1	food	dairy	kefir	milk_kefir		F	IRL	ERS16281934	ERR11865303		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		1003142136	6827828	75	151.0	146.8050601	151.0	3205	2	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	C10	food	dairy	kefir	milk_kefir		F	GBR	ERS16281931	ERR11865300		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		584870045	3935668	75	151.0	148.6495278	151.0	1758	1	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	C11	food	dairy	kefir	milk_kefir		F	GBR	ERS16281932	ERR11865301		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		633866096	4269353	75	151.0	148.4331312	151.0	1370	1	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	C12	food	dairy	kefir	milk_kefir		F	GBR	ERS16281933	ERR11865302		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		693051665	4656095	75	151.0	148.5875834	151.0	2655	1	2	0	0	no	Niccolò_Carlino
WalshL_xxxx	C2	food	dairy	kefir	milk_kefir		F	ALA	ERS16281935	ERR11865304		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		637993951	4313809	75	151.0	148.1302741	151.0	1854	2	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	C3	food	dairy	kefir	milk_kefir		F	ALA	ERS16281936	ERR11865305		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		607368168	4085693	75	151.0	148.6142967	151.0	1992	1	2	0	0	no	Niccolò_Carlino
WalshL_xxxx	C4	food	dairy	kefir	milk_kefir		F	ALA	ERS16281937	ERR11865306		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		587789762	3948932	75	151.0	148.5271882	151.0	2960	1	3	0	0	no	Niccolò_Carlino
WalshL_xxxx	C5	food	dairy	kefir	milk_kefir		F	ALA	ERS16281938	ERR11865307		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		641342468	4326656	75	151.0	147.9028925	151.0	2706	1	4	0	0	no	Niccolò_Carlino
WalshL_xxxx	C6	food	dairy	kefir	milk_kefir		F	ITA	ERS16281939	ERR11865308		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		608559599	4083600	75	151.0	148.9543167	151.0	983	0	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	C7	food	dairy	kefir	milk_kefir		F	ITA	ERS16281940	ERR11865309		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		524524012	3527642	75	151.0	148.5133443	151.0	1094	1	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	C8	food	dairy	kefir	milk_kefir		F	ITA	ERS16281941	ERR11865310		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		716273206	4830089	75	151.0	147.9706179	151.0	2473	2	1	0	0	no	Niccolò_Carlino
WalshL_xxxx	C9	food	dairy	kefir	milk_kefir		F	ITA	ERS16281942	ERR11865311		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		700432946	4702799	75	151.0	148.7260672	151.0	3007	2	0	0	0	no	Niccolò_Carlino
WalshL_xxxx	D1	food	dairy	kefir	milk_kefir		F	GBR	ERS16281946	ERR11865315		ERP150416	PRJEB65292	ENA	PAIRED	NextSeq_500	PowerSoil		724647310	5100157	75	150.0	142.0487241	151.0	2027	2	1	0	0	no	Niccolò_Carlino
