dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
EinsonEJ_2018	SRS2706106	food	fermented_fruits_and_vegetables	sauerkraut			F	USA	SRS2706106	SRR6313184	SRX3413115	SRP082330	PRJNA336518	NCBI	PAIRED	Illumina_MiSeq	PowerLyzer_PowerSoil_DNA	12/29/2016	668911121	4590398	35	136.0	145.719635	250.0	3343	2	2	0	0	no	Niccolò_Carlino
EinsonEJ_2018	SRS2706107	food	fermented_fruits_and_vegetables	sauerkraut			F	USA	SRS2706107	SRR6313183	SRX3413116	SRP082330	PRJNA336518	NCBI	PAIRED	Illumina_MiSeq	PowerLyzer_PowerSoil_DNA	1/19/2017	302871161	2151686	35	130.0	140.7599255	250.0	4154	2	0	0	0	no	Niccolò_Carlino
EinsonEJ_2018	SRS2706108	food	fermented_fruits_and_vegetables	sauerkraut			F	USA	SRS2706108	SRR6313182	SRX3413117	SRP082330	PRJNA336518	NCBI	PAIRED	Illumina_MiSeq	PowerLyzer_PowerSoil_DNA	11/27/2016	520729043	2821674	35	201.0	184.5461393	250.0	3778	2	1	0	0	no	Niccolò_Carlino
EinsonEJ_2018	SRS2706109	food	fermented_fruits_and_vegetables	sauerkraut			F	USA	SRS2706109	SRR6313181	SRX3413118	SRP082330	PRJNA336518	NCBI	PAIRED	Illumina_MiSeq	PowerLyzer_PowerSoil_DNA	12/1/2016	608758463	3692994	35	162.0	164.8414438	250.0	3498	3	0	0	0	no	Niccolò_Carlino
EinsonEJ_2018	SRS2727328	food	fruits_and_vegetables	cabbage			NF	USA	SRS2727328	SRR6337288	SRX3436364	SRP082330	PRJNA336518	NCBI	PAIRED	Illumina_MiSeq	PowerLyzer_PowerSoil_DNA	9/8/2016	606603743	4836046	35	108.0	125.433824	250.0	1051	0	0	0	0	no	Niccolò_Carlino
