dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_TEAGASC_1	TGS01-20	food	dairy	milk	raw_milk		NF	IRL	ERS15563656				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		11636102847	80289025	75	151.0	146.123407	151.0	259418	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-21	food	dairy	whey	whey		F	IRL	SAMN40695609	SRR28523216		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		23459510450	161235986	75	151.0	146.568447	151.0	500281	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-22	food	dairy	cheese_brine	brine		NF	IRL	SAMN40695624	SRR28523200		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		20526310753	138911258	75	151.0	148.0331401	151.0	27084	5	5	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-23	food	dairy	cheese	Cheese_1_before_ripening		F	IRL	ERS17785781				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2194818597	14661720	75	151.0	149.7718585	151.0	2451	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-24	food	dairy	cheese	cheese_2_before_ripening		F	IRL	ERS17785782				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4513633383	30109089	75	151.0	149.9593651	151.0	3030	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-25	food	dairy	cheese	Cheese_1_before_ripening		F	IRL	ERS17785783				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5607697539	37819358	75	151.0	148.6790379	151.0	3755	2	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-26	food	dairy	cheese	cheese_2_before_ripening		F	IRL	ERS17785784				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5564661579	37096254	75	151.0	150.0224817	151.0	3163	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-27	food	dairy	cheese	Cheese_1_after_ripening		F	IRL	ERS17785785				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2091188651	13959372	75	151.0	149.3206825	151.0	2882	2	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-28	food	dairy	cheese	cheese_2_after_ripening		F	IRL	ERS17785786				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3034486826	20214906	75	151.0	149.5183751	151.0	3432	2	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-29	food	dairy	cheese	Cheese_1_after_ripening		F	IRL	ERS17785787				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2624533614	17478188	75	151.0	150.0682457	151.0	9668	3	4	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS01-30	food	dairy	cheese	cheese_2_after_ripening		F	IRL	ERS17785788				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3860657627	25765029	75	151.0	149.7233252	151.0	10324	6	3	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS02-20	food	dairy	milk	raw_milk		NF	IRL	SAMN40695591	SRR28523300		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5959867204	40036532	75	151.0	148.8607256	151.0	66567	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS02-21	food	dairy	whey	whey		F	IRL	SAMN40695610	SRR28523215		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3524209114	23568240	75	151.0	149.5788514	151.0	589	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS02-22	food	dairy	cheese_brine	brine		NF	IRL	SAMN40695625	SRR28523199		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3505139345	23467164	75	151.0	149.341991	151.0	7673	1	0	0	1	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS02-27_0	food	dairy	cheese	Water_buffalo_mozzarella	Mozzarella	F	IRL	ERS17785789				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4645415357	31060085	75	151.0	149.7322605	151.0	1858	0	0	0	0	no	Niccolò_Carlino
