dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
SaakC_2023	SRR17227786	food	dairy	cheese	cheese_rind		F	USA	SAMN23169419	SRR17227786	SRX13407086	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	3/3/2020	27668265218.0	114693138	75	251	237.010225	251	9333	8	1	0	1	no	Liam_Walsh
SaakC_2023	SRR17227787	food	dairy	cheese	cheese_rind		F	USA	SAMN23169418	SRR17227787	SRX13407085	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	2/25/2020	31587355043.0	129834738	75	251	240.421843	251	15043	7	0	1	0	no	Liam_Walsh
SaakC_2023	SRR17227788	food	dairy	cheese	cheese_rind		F	USA	SAMN23169417	SRR17227788	SRX13407084	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	2/20/2020	26984421630.0	112012163	75	251	238.342655	251	12001	2	3	0	1	no	Liam_Walsh
SaakC_2023	SRR17227789	food	dairy	cheese	cheese_rind		F	USA	SAMN23169416	SRR17227789	SRX13407083	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	2/11/2020	27877806199.0	115308480	75	251	238.440405	251	10859	3	0	0	2	no	Liam_Walsh
SaakC_2023	SRR17227790	food	dairy	cheese	cheese_rind		F	USA	SAMN23169403	SRR17227790	SRX13407082	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	5/5/2020	20691054599.0	85354913	75	251	241.976667	251	14455	5	5	0	0	no	Liam_Walsh
SaakC_2023	SRR17227791	food	dairy	cheese	cheese_rind		F	USA	SAMN23169402	SRR17227791	SRX13407081	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	4/7/2020	21178408589.0	87965806	75	251	238.493956	251	12849	7	5	0	0	no	Liam_Walsh
SaakC_2023	SRR17227792	food	dairy	cheese	cheese_rind		F	USA	SAMN23169401	SRR17227792	SRX13407080	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	3/3/2020	28248671203.0	116656688	75	251	235.486016	251	16054	6	2	0	1	no	Liam_Walsh
SaakC_2023	SRR17227793	food	dairy	cheese	cheese_rind		F	USA	SAMN23169400	SRR17227793	SRX13407079	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	2/25/2020	28772990230.0	118256917	75	251	240.839352	251	25989	6	2	0	0	no	Liam_Walsh
SaakC_2023	SRR17227794	food	dairy	cheese	cheese_rind		F	USA	SAMN23169439	SRR17227794	SRX13407078	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	5/5/2020	10229160107.0	41805089	75	251	240.900386	251	22326	9	11	0	0	no	Liam_Walsh
SaakC_2023	SRR17227795	food	dairy	cheese	cheese_rind		F	USA	SAMN23169438	SRR17227795	SRX13407077	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	4/7/2020	42953243741.0	176998745	75	251	239.851076	251	40912	13	14	0	0	no	Liam_Walsh
SaakC_2023	SRR17227796	food	dairy	cheese	cheese_rind		F	USA	SAMN23169437	SRR17227796	SRX13407076	SRP346349	PRJNA778418	NCBI	PAIRED	Illumina_NovaSeq_6000	other	3/3/2020	9172602112.0	38737047	75	251	231.260045	251	28298	4	9	1	0	no	Liam_Walsh
