dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
SirenK_2019	ERR3094540	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241073	ERR3094540	ERX3155356	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-09	23696693575.0	244507649.0	75.0	98.0	95.61228487166666	100	5103.0	1.0	1.0	1.0	1.0	no	Hrituraj Dey
SirenK_2019	ERR3094541	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241074	ERR3094541	ERX3155357	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-12	16687290323.0	171741581.0	75.0	98.0	95.89216102056666	100	4613.0	0.0	0.0	0.0	1.0	no	Hrituraj Dey
SirenK_2019	ERR3094542	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241075	ERR3094542	ERX3155358	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-14	19518459157.0	202067806.0	75.0	98.0	95.1248834641	100	2706.0	0.0	1.0	1.0	0.0	no	Hrituraj Dey
SirenK_2019	ERR3094543	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241076	ERR3094543	ERX3155359	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-20	31204794565.0	322693307.0	75.0	98.0	95.23728768363333	100	3623.0	0.0	0.0	0.0	1.0	no	Hrituraj Dey
SirenK_2019	ERR3094544	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241077	ERR3094544	ERX3155360	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-09	37848039059.0	392979393.0	75.0	98.0	94.36658083783334	100	1697.0	1.0	0.0	0.0	1.0	no	Hrituraj Dey
SirenK_2019	ERR3094545	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241078	ERR3094545	ERX3155361	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-12	21510066695.0	224088913.0	75.0	98.0	94.28207349026668	100	6694.0	1.0	1.0	0.0	1.0	no	Hrituraj Dey
SirenK_2019	ERR3094546	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241079	ERR3094546	ERX3155362	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-14	17154811527.0	178785546.0	75.0	98.0	94.30619818266666	100	12846.0	1.0	0.0	1.0	0.0	no	Hrituraj Dey
SirenK_2019	ERR3094547	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241080	ERR3094547	ERX3155363	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-20	16466924136.0	170028046.0	75.0	98.0	95.51891937803332	100	11784.0	2.0	0.0	2.0	0.0	no	Hrituraj Dey
SirenK_2019	ERR3094548	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241081	ERR3094548	ERX3155364	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-09	22932055445.0	237672393.0	75.0	98.0	94.83368449083332	100	5560.0	0.0	0.0	1.0	0.0	no	Hrituraj Dey
SirenK_2019	ERR3094549	food	fermented_fruits_and_vegetables	grape_must			F	DEU	SAMEA5241082	ERR3094549	ERX3155365	ERP113284	PRJEB30801	NCBI	PAIRED	BGISEQ-500		2015-10-12	27953871876.0	288383243.0	75.0	98.0	95.71506862736668	100	5371.0	0.0	0.0	2.0	0.0	no	Hrituraj Dey
