dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
CM_UNINA_FFOOD	FFOOD_1C_M2	food	meat	raw_meat	 	 	NF	ITA	SAMN38915571	SRR27278151	SRX22956088	SRP478800	PRJNA1054326	NCBI	PAIRED	Illumina_NovaSeq_6000			3761417262	25170056	75	150.0	149.4036548	151	12628	2	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_1D_M2	food	meat	raw_meat	 	 	NF	ITA	SAMN38915573	SRR27278129	SRX22956110	SRP478800	PRJNA1054326	NCBI	PAIRED	Illumina_NovaSeq_6000			6458167067	43164152	75	150.0	149.6080716	151	59954	4	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_1E_M2	food	meat	raw_meat	 	 	NF	ITA	SAMN38915575	SRR27278107	SRX22956132	SRP478800	PRJNA1054326	NCBI	PAIRED	Illumina_NovaSeq_6000			6364419656	42748008	75	150.0	148.9695534	151	79367	2	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_1F_M2	food	meat	raw_meat	 	 	NF	ITA	SAMN38915576	SRR27278188	SRX22956050	SRP478800	PRJNA1054326	NCBI	PAIRED	Illumina_NovaSeq_6000			1794416220	11988804	75	150.0	149.6530312	151	4824	0	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_1_M2	food	meat	raw_meat	 	 	NF	ITA	SAMN38915569	SRR27278229	SRX22956010	SRP478800	PRJNA1054326	NCBI	PAIRED	Illumina_NovaSeq_6000			4458027373	29795254	75	150.0	149.5798753	151	18911	3	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_223	food	dairy	cheese	 	 	F	ITA	SAMN46068759	SRR31887342	SRX27245536	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			3242078862	21702566	75	150.0	148.7140934	151	2963	2	2	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_224	food	dairy	cheese	 	 	F	ITA	SAMN46068760	SRR31887341	SRX27245537	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			4295554550	28811882	75	150.0	148.8295623	151	983	0	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_226	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068761	SRR31887298	SRX27245580	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			4176141797	27985202	75	151.0	146.9849923	151	10554	3	5	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_227	food	fermented_meat	salami	salame_casereccio	 	F	ITA	SAMN46068762	SRR31887287	SRX27245591	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			2209924213	14824306	75	150.0	148.840746	151	6642	2	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_228	food	fermented_meat	salami	salame_del_pellegrino	 	F	ITA	SAMN46068763	SRR31887276	SRX27245602	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			2696370444	18096864	75	150.0	149.141497	151	3321	1	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_229	food	fermented_meat	salami	salame_piacentino_DOP	 	F	ITA	SAMN46068764	SRR31887169	SRX27245709	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			2761504459	18541835	75	150.0	149.0199961	151	10127	2	1	1	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_230	food	dairy	cheese	pecorino	 	F	ITA	SAMN46068765	SRR31887158	SRX27245720	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			9371779296	62889024	75	150.0	148.8070677	151	4729	2	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_231	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068766	SRR31887147	SRX27245731	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			5410890423	36285798	75	150.0	148.1239967	151	2163	1	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_237	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068767	SRR31887264	SRX27245614	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			4407186231	29724973	75	150.0	148.2163672	151	12692	4	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_238	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068768	SRR31887253	SRX27245625	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			4015603724	26939437	75	150.0	149.0171538	151	3521	0	1	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_239	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068769	SRR31887340	SRX27245538	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			3411926806	23078430	75	150.0	147.1455695	151	2390	2	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_241	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068770	SRR31887329	SRX27245549	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			3043090429	20421370	75	150.0	148.5513855	151	2538	2	0	0	0	no	Hrituraj_Dey
CM_UNINA_FFOOD	FFOOD_242	food	dairy	cheese	water_buffalo_mozzarella	 	F	ITA	SAMN46068771	SRR31887318	SRX27245560	SRP555193	PRJNA1206071	NCBI	PAIRED	Illumina_NovaSeq_6000			4719778096	31641062	75	150.0	148.7269649	151	2028	0	0	0	0	no	Hrituraj_Dey
