dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
PfeferT_xxxx	SRS2870581	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870581	SRR6514676	SRX3602659	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			923873692	6146960	35	151.0	150.297658	151.0	1021	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870582	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870582	SRR6514675	SRX3602660	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			891033211	5924276	35	151.0	150.4037305	151.0	1044	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870583	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870583	SRR6514674	SRX3602661	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			915983928	6094324	35	151.0	150.3011537	151.0	1278	2	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870584	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870584	SRR6514673	SRX3602662	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			817036496	5434758	35	151.0	150.335396	151.0	1040	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870585	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870585	SRR6514672	SRX3602663	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			876797954	5829686	35	151.0	150.4022608	151.0	931	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870586	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870586	SRR6514671	SRX3602664	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			835785937	5558818	35	151.0	150.3531753	151.0	1008	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870587	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870587	SRR6514670	SRX3602665	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			867689950	5771716	35	151.0	150.3348311	151.0	994	0	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870588	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870588	SRR6514669	SRX3602666	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			784543761	5217044	35	151.0	150.3808979	151.0	962	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870589	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870589	SRR6514668	SRX3602667	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			752725155	5007334	35	151.0	150.324535	151.0	814	1	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870590	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870590	SRR6514667	SRX3602668	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			1440185256	9581036	35	151.0	150.3162347	151.0	2767	0	2	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870591	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870591	SRR6514666	SRX3602669	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			800002131	5313120	35	151.0	150.5710639	151.0	5144	2	0	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870592	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870592	SRR6514665	SRX3602670	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			2280485592	15195276	35	151.0	150.0785897	151.0	7536	2	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870593	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870593	SRR6514664	SRX3602671	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			2152644778	14328570	35	151.0	150.2344461	151.0	7364	2	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870594	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870594	SRR6514663	SRX3602672	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			2257455114	15005922	35	151.0	150.4376148	151.0	4498	1	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870595	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870595	SRR6514662	SRX3602673	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			2016690548	13490244	35	151.0	149.4925183	151.0	6445	0	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870596	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870596	SRR6514661	SRX3602674	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			2139519882	14367366	35	151.0	148.9152488	151.0	5963	0	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870597	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870597	SRR6514660	SRX3602675	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			1884802069	12536540	35	151.0	150.344678	151.0	3481	1	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870598	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870598	SRR6514658	SRX3602677	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			1946602276	12939928	35	151.0	150.4337795	151.0	6647	0	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870599	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870599	SRR6514659	SRX3602676	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			818782138	5441312	35	151.0	150.4751314	151.0	4362	0	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870600	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870600	SRR6514656	SRX3602679	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			2016558090	13401554	35	151.0	150.4719594	151.0	5260	2	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870601	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870601	SRR6514657	SRX3602678	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			1552492420	10317742	35	151.0	150.4682342	151.0	5665	0	1	0	0	no	Niccolò_Carlino
PfeferT_xxxx	SRS2870602	food	dairy	cheese	cheddar_cheese_spiked_with_ecoli		F	Core	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		USA	SRS2870602	SRR6514655	SRX3602680	SRP131494	PRJNA430402	NCBI	SINGLE	NextSeq_550			1889719709	12568152	35	151.0	150.3578019	151.0	4332	1	1	0	0	no	Niccolò_Carlino
