dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
WalshAM_2020	ERS3466733	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466733	ERR3340775	ERX3365465	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1264987400	8377400	151	151.0	151.0	151.0	2599	4	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466734	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466734	ERR3340776	ERX3365466	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		955352840	6326840	151	151.0	151.0	151.0	789	0	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466735	food	dairy	cheese	blue_cheese		F	Core_AND_rind	Mixed		Pasteurized	No	Facoltative				Yes	No	Selected		Rennet		Semihard		IRL	ERS3466735	ERR3340777	ERX3365467	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		666444540	4413540	151	151.0	151.0	151.0	9571	2	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466736	food	dairy	cheese	stretched-curd_cheese		F	Core_AND_rind	Cow		Pasteurized		Facoltative			Small	No		Selected	Pasta_filata	Rennet		Semihard	70_to_90	IRL	ERS3466736	ERR3340778	ERX3365468	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1216728404	8057804	151	151.0	151.0	151.0	794	1	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466737	food	dairy	cheese	stretched-curd_cheese		F	Core_AND_rind	Cow		Pasteurized		Facoltative			Small	No		Selected	Pasta_filata	Rennet		Semihard	70_to_90	IRL	ERS3466737	ERR3340780	ERX3365470	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1671667848	11070648	151	151.0	151.0	151.0	4517	3	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466738	food	dairy	cheese	mild		F	Core_AND_rind	Cow		Pasteurized		Yes				No	No		Semicooked	Rennet		Semihard	Within_48	IRL	ERS3466738	ERR3340782	ERX3365472	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		797099706	5278806	151	151.0	151.0	151.0	4396	2	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466739	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466739	ERR3340790	ERX3365480	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1301786100	8621100	151	151.0	151.0	151.0	1023	0	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466740	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466740	ERR3340797	ERX3365487	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		970020678	6423978	151	151.0	151.0	151.0	2380	1	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466741	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466741	ERR3340798	ERX3365488	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		983382366	6512466	151	151.0	151.0	151.0	2431	3	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466742	food	dairy	cheese	feta	Feta	F	Core_AND_rind	Mixed	Pasture	Pasteurized		Facoltative			Small	No	No	Selected	Semicooked	Rennet	1_to_3_months	Semihard	Within_48	GRC	ERS3466742	ERR3340799	ERX3365489	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		780005600	5165600	151	151.0	151.0	151.0	5305	1	3	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466743	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466743	ERR3340800	ERX3365490	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1098681134	7276034	151	151.0	151.0	151.0	2463	4	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466744	food	dairy	cheese	blue_cheese		F	Core_AND_rind	Mixed		Pasteurized	No	Facoltative				Yes	No	Selected		Rennet		Semihard		IRL	ERS3466744	ERR3340802	ERX3365492	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1093448682	7241382	151	151.0	151.0	151.0	6870	1	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466745	food	dairy	cheese	blue_cheese		F	Core_AND_rind	Mixed		Pasteurized	No	Facoltative				Yes	No	Selected		Rennet		Semihard		IRL	ERS3466745	ERR3340803	ERX3365493	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		529886180	3509180	151	151.0	151.0	151.0	4601	2	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466746	food	dairy	cheese	hard_cheese		F	Core_AND_rind	Mixed		Pasteurized		Facoltative						Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466746	ERR3340804	ERX3365494	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		963815182	6382882	151	151.0	151.0	151.0	9725	1	4	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466747	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466747	ERR3340806	ERX3365496	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		925700970	6130470	151	151.0	151.0	151.0	2909	1	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466748	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466748	ERR3340809	ERX3365499	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		690420320	4572320	151	151.0	151.0	151.0	3817	2	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466749	food	dairy	cheese	mild	Mild	F	Core_AND_rind	Cow		Pasteurized		Yes				No	No		Semicooked	Rennet		Semihard	Within_48	IRL	ERS3466749	ERR3340812	ERX3365502	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		685172164	4537564	151	151.0	151.0	151.0	2718	1	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466750	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466750	ERR3340821	ERX3365511	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1084407708	7181508	151	151.0	151.0	151.0	9933	0	4	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466751	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466751	ERR3340822	ERX3365512	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		913996356	6052956	151	151.0	151.0	151.0	10950	4	2	0	1	no	Niccolò_Carlino
WalshAM_2020	ERS3466752	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466752	ERR3340750	ERX3365440	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		938124646	6212746	151	151.0	151.0	151.0	1386	2	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466753	food	dairy	cheese	brie	Brie	F	Core_AND_rind	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	IRL	ERS3466753	ERR3340752	ERX3365442	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1200060118	7947418	151	151.0	151.0	151.0	900	1	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466754	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466754	ERR3340758	ERX3365448	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1035308548	6856348	151	151.0	151.0	151.0	2547	3	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466755	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466755	ERR3340759	ERX3365449	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1140265930	7551430	151	151.0	151.0	151.0	1055	1	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466756	food	dairy	cheese	stretched-curd_cheese		F	Core_AND_rind	Cow		Pasteurized		Facoltative			Small	No		Selected	Pasta_filata	Rennet		Semihard	70_to_90	IRL	ERS3466756	ERR3340760	ERX3365450	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		898481408	5950208	151	151.0	151.0	151.0	1056	2	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466757	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466757	ERR3340761	ERX3365451	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1260571254	8348154	151	151.0	151.0	151.0	1632	0	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466758	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466758	ERR3340762	ERX3365452	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1058725628	7011428	151	151.0	151.0	151.0	1649	1	3	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466759	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466759	ERR3340763	ERX3365453	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		470221550	3114050	151	151.0	151.0	151.0	1664	1	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466760	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466760	ERR3340764	ERX3365454	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1173976076	7774676	151	151.0	151.0	151.0	3818	1	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466761	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466761	ERR3340766	ERX3365456	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		737325148	4882948	151	151.0	151.0	151.0	1072	1	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466762	food	dairy	cheese	cream_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes			Small	No	No	Selected	Uncooked	Rennet		Soft	No_heating_beyond_coagulation	IRL	ERS3466762	ERR3340767	ERX3365457	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		992154560	6570560	151	151.0	151.0	151.0	1352	0	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466763	food	dairy	cheese	hard_cheese		F	Core_AND_rind	Mixed		Pasteurized		Facoltative						Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466763	ERR3340768	ERX3365458	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		959020026	6351126	151	151.0	151.0	151.0	405	1	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466764	food	dairy	cheese	smoked_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes				Yes	No	Selected		Rennet				IRL	ERS3466764	ERR3340771	ERX3365461	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		359155614	2378514	151	151.0	151.0	151.0	857	1	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466765	food	dairy	cheese	brie	Brie	F	Core_AND_rind	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	IRL	ERS3466765	ERR3340772	ERX3365462	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		977183514	6471414	151	151.0	151.0	151.0	2180	3	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466766	food	dairy	cheese	hard_cheese		F	Core_AND_rind	Mixed		Pasteurized		Facoltative						Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466766	ERR3340779	ERX3365469	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1238406568	8201368	151	151.0	151.0	151.0	3288	3	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466767	food	dairy	cheese	smoked_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes				Yes	No	Selected		Rennet				IRL	ERS3466767	ERR3340781	ERX3365471	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1221091700	8086700	151	151.0	151.0	151.0	1114	0	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466768	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466768	ERR3340783	ERX3365473	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		815605360	5401360	151	151.0	151.0	151.0	856	0	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466769	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466769	ERR3340784	ERX3365474	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		726108868	4808668	151	151.0	151.0	151.0	2518	1	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466770	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466770	ERR3340785	ERX3365475	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1261411720	8353720	151	151.0	151.0	151.0	6246	2	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466771	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466771	ERR3340805	ERX3365495	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		636698446	4216546	151	151.0	151.0	151.0	5270	0	3	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466772	food	dairy	cheese	smoked_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes				Yes	No	Selected		Rennet				IRL	ERS3466772	ERR3340807	ERX3365497	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		665359756	4406356	151	151.0	151.0	151.0	5892	2	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466773	food	dairy	cheese	brie	Brie	F	Core_AND_rind	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	IRL	ERS3466773	ERR3340808	ERX3365498	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1292375176	8558776	151	151.0	151.0	151.0	12983	1	3	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466774	food	dairy	cheese	hard_cheese		F	Core_AND_rind	Mixed		Pasteurized		Facoltative						Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466774	ERR3340810	ERX3365500	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		726083500	4808500	151	151.0	151.0	151.0	6931	0	6	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466775	food	dairy	cheese	smoked_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes				Yes	No	Selected		Rennet				IRL	ERS3466775	ERR3340811	ERX3365501	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		294055588	1947388	151	151.0	151.0	151.0	597	0	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466776	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466776	ERR3340813	ERX3365503	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1863959704	12344104	151	151.0	151.0	151.0	20936	6	4	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466777	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466777	ERR3340814	ERX3365504	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		914481670	6056170	151	151.0	151.0	151.0	8222	2	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466778	food	dairy	cheese	brie	Brie	F	Core_AND_rind	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	IRL	ERS3466778	ERR3340786	ERX3365476	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		613537462	4063162	151	151.0	151.0	151.0	5664	3	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466779	food	dairy	cheese	smoked_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes				Yes	No	Selected		Rennet				IRL	ERS3466779	ERR3340787	ERX3365477	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		798953382	5291082	151	151.0	151.0	151.0	2519	1	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466780	food	dairy	cheese	blue_cheese		F	Core_AND_rind	Mixed		Pasteurized	No	Facoltative				Yes	No	Selected		Rennet		Semihard		IRL	ERS3466780	ERR3340788	ERX3365478	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		173475444	1148844	151	151.0	151.0	151.0	2023	0	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466781	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466781	ERR3340789	ERX3365479	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		823364646	5452746	151	151.0	151.0	151.0	1502	0	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466782	food	dairy	cheese	fresh_cheese		F	Core_AND_rind																	IRL	ERS3466782	ERR3340791	ERX3365481	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		735968866	4873966	151	151.0	151.0	151.0	2082	0	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466783	food	dairy	cheese	fresh_cheese		F	Core_AND_rind																	IRL	ERS3466783	ERR3340792	ERX3365482	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1873121176	12404776	151	151.0	151.0	151.0	2715	2	1	0	0	no	Niccolò_Carlino
