dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
FontanaF_2023	SRR20746871	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094204	SRR20746871	SRX16767195	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	9/20/2021	1752216129	11809282	75	150.0	147.0592632	151.0	4146	1	4	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746920	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094277	SRR20746920	SRX16767146	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	12/22/2021	1637113028	11820512	75	148.0	133.7417634	150.0	696	1	0	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746945	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094237	SRR20746945	SRX16767121	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	10/23/2021	1731715752	11841775	75	149.0	144.0766175	150.0	4856	3	1	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746880	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094196	SRR20746880	SRX16767186	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	9/12/2021	1638804036	11845173	75	149.0	133.1915061	150.0	988	1	1	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746967	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094217	SRR20746967	SRX16767099	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	10/23/2021	1781599914	11917445	75	150.0	149.1152329	151.0	877	0	2	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746974	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094211	SRR20746974	SRX16767092	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	9/27/2021	1800980770	12375201	75	149.0	143.2443962	150.0	7385	1	0	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746820	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094251	SRR20746820	SRX16767246	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	11/26/2021	1821259932	12430380	75	149.0	144.5258235	150.0	1230	2	2	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746952	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094231	SRR20746952	SRX16767114	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	10/17/2021	1840972377	12542424	75	149.0	144.8790756	150.0	1581	2	2	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746919	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094278	SRR20746919	SRX16767147	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	12/23/2021	1856453730	12644361	75	149.0	144.6572272	150.0	862	2	0	0	0	no	Liam_Walsh
FontanaF_2023	SRR20746843	food	dairy	cheese	raw_milk_cheese		F	Core	Mixed		Raw	No	No	Yes			Yes	No	NWC			Variable	Variable	Variable	ITA	SAMN30094313	SRR20746843	SRX16767223	SRP389312	PRJNA865096	NCBI	PAIRED	Illumina_MiSeq	DNeasy_PowerFood_Microbial_Kit	2/27/2022	1894368342	12739229	75	150.0	147.6034332	151.0	5594	4	3	0	0	no	Liam_Walsh
