dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_UNINA_1	AS001_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695663	SRR28523115		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		17117767013	118469692	50	151.0	144.4906855	151.0	8587	5	4	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS003_73417	food	dairy	cheese	asiago		F	ITA	SAMN40695664	SRR28523114		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		17572836264	124572920	50	151.0	141.0646573	151.0	2196	3	1	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS005_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695668	SRR28523108		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		20621182309	144429626	50	151.0	142.7766787	151.0	6940	2	4	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS006_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695665	SRR28523113		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		18330262218	134120464	50	151.0	136.6701372	151.0	6196	4	2	1	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS102_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695661	SRR28523117		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		13662849529	92551436	50	151.0	147.6243927	151.0	5795	1	1	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS107_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695657	SRR28523121		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		16784007872	116687812	50	151.0	143.8368548	151.0	27779	4	5	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS111_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695659	SRR28523119		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		15505834594	106040788	50	151.0	146.2251921	151.0	8296	5	1	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS112_71775	food	dairy	cheese	asiago		F	ITA	SAMN40695666	SRR28523110		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		16547415940	112874332	50	151.0	146.6003444	151.0	5279	3	4	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS202_73417	food	dairy	cheese	asiago		F	ITA	SAMN40695662	SRR28523116		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		20752846294	156538578	50	151.0	132.5733666	151.0	3636	3	4	0	0	no	Niccolò_Carlino
MASTER_WP4_UNINA_1	AS207_73417	food	dairy	cheese	asiago		F	ITA	SAMN40695658	SRR28523120		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		20192940580	157293800	50	151.0	128.3772188	151.0	58818	3	3	0	0	no	Niccolò_Carlino
