dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
WalshAM_2017	ERS1739831	food	dairy	nunu			F	GHA	ERS1739831	ERR2014814	ERX2074396	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		527124598	2100098	251	251.0	251.0	251.0	2052	2	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739832	food	dairy	nunu			F	GHA	ERS1739832	ERR2014813	ERX2074395	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		533713348	2126348	251	251.0	251.0	251.0	2952	0	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739833	food	dairy	nunu			F	GHA	ERS1739833	ERR2014812	ERX2074394	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		433301300	1726300	251	251.0	251.0	251.0	2222	1	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739834	food	dairy	nunu			F	GHA	ERS1739834	ERR2014811	ERX2074393	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		419108254	1669754	251	251.0	251.0	251.0	1508	0	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739835	food	dairy	nunu			F	GHA	ERS1739835	ERR2014810	ERX2074392	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		484341648	1929648	251	251.0	251.0	251.0	2632	1	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739836	food	dairy	nunu			F	GHA	ERS1739836	ERR2014809	ERX2074391	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		422158908	1681908	251	251.0	251.0	251.0	2866	1	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739837	food	dairy	nunu			F	GHA	ERS1739837	ERR2014808	ERX2074390	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		375019602	1494102	251	251.0	251.0	251.0	3175	0	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739838	food	dairy	nunu			F	GHA	ERS1739838	ERR2014807	ERX2074389	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		584074490	2326990	251	251.0	251.0	251.0	3375	2	1	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739839	food	dairy	nunu			F	GHA	ERS1739839	ERR2014806	ERX2074388	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		463622100	1847100	251	251.0	251.0	251.0	4886	1	2	0	0	no	Niccolò_Carlino
WalshAM_2017	ERS1739840	food	dairy	nunu			F	GHA	ERS1739840	ERR2014805	ERX2074387	ERP023064	PRJEB20873	NCBI	PAIRED	Illumina_MiSeq	Promega_Wizard		502507522	2002022	251	251.0	251.0	251.0	5488	2	3	0	0	no	Niccolò_Carlino
