dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
DeFilippisF_xxxx	DF_100	food	dairy	cheese	taleggio	Taleggio	F	Core	Cow	Pasture	Pasteurized	No	Yes	No		Small	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	ITA	SAMN40695466	SRR28523330		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8089819114	54074200	75	150.0	147.9870232	150.0	12263	4	6	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_101	food	dairy	cheese	pecorino_bagnolese	Pecorino_Bagnolese_buccia_nera_vinacce	F	Core	Sheep	Pasture	Raw	No	No	No		Small	Yes	No		Uncooked	Rennet	3_to_6_months	Very_hard	No_heating_beyond_coagulation	ITA	SAMN40695471	SRR28523243		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		7513182346	50208683	75	150.0	148.1509927	150.0	18493	7	6	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_102	food	dairy	cheese	pecorino_bagnolese	Pecorino_Bagnolese_fieno	F	Core	Sheep	Pasture	Raw	No	No	No		Small	Yes	No		Uncooked	Rennet	3_to_6_months	Very_hard	No_heating_beyond_coagulation	ITA	SAMN40695472	SRR28523232		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8536058836	57048738	75	150.0	147.0793535	150.0	12860	6	5	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_104	food	dairy	cheese	provolone_del_monaco	Provolone_del_Monaco	F	Core	Cow	Pasture	Raw	No	No	No		Small	Yes	No	Selected	Pasta_filata	Rennet	3_to_6_months	Semihard	70_to_90	ITA	SAMN40695475	SRR28523135		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8145429761	54442465	75	150.0	147.0459219	150.0	7054	3	6	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_109	food	dairy	cheese	pastorino_sardo	Pastorino_sardo	F	Core	Sheep	Pasture	Raw			No			Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	ITA	SAMN40695480	SRR28523220		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8566539148	57260427	75	150.0	148.4857736	150.0	4223	0	2	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_11	food	dairy	cheese	pecorino	Pecorino_La_tentazione_del_frate	F	Core	Sheep		Raw			No			Yes								ITA	SAMN40695481	SRR28523209		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8564299342	57256317	75	150.0	147.6224326	150.0	23731	10	3	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_113	food	dairy	cheese	fiore_sardo	Fiore_Sardo_DOP	F	Core	Sheep	Pasture	Raw	No	No	No		Small	Yes	No		Cooked_curd	Rennet	3_to_6_months	Very_hard	48_to_70	ITA	SAMN40695484	SRR28523176		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8289815488	55406562	75	150.0	146.737377	150.0	5288	1	3	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_114	food	dairy	cheese	brie	Brie	F	Core	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	ITA	SAMN40695489	SRR28523078		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8524718156	57011869	75	150.0	147.5523076	150.0	16769	4	3	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_115	food	dairy	cheese	provola_affumicata	Provola_affumicata_Amatruda	F	Core	Cow		Pasteurized	No	Yes	No			Yes			Pasta_filata	Rennet		Semihard	70_to_90	ITA	SAMN40695490	SRR28523067		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8368485122	55949972	75	150.0	148.8221837	150.0	29711	4	5	0	0	no	Niccolò_Carlino
DeFilippisF_xxxx	DF_117	food	dairy	cheese	provolone_del_monaco	Provolone_del_Monaco	F	Core	Cow	Pasture	Raw	No	No	No		Small	Yes	No	Selected	Pasta_filata	Rennet	3_to_6_months	Semihard	70_to_90	ITA	SAMN40695476	SRR28523328		SRP499185	PRJNA1094419	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8493306778	56772945	75	150.0	147.9034158	150.0	9858	1	4	0	0	no	Niccolò_Carlino
